player_id,year,player_name,position_combine,School,height(1),Height(inches),weight,forty_yard,vertical_leap,bench_press,broad_jump,three_cone,shuttle_run,nfl_team,position_nfl,position_nfl_standard,draft_round,draft_pick
2004CodySpen,2004,Cody Spencer,ILB,North Texas,6 ft 2 in,74,242,4.65,34.5,27,116,6.94,4.08,OAK,LB,LB,6,182
2004Max Star,2004,Max Starks,OT,Florida,6 ft 7 in,79,350,5.56,27.5,21,98,7.88,4.65,PIT,T,T,3,75
2004ThomTape,2004,Thomas Tapeh,FB,Minnesota,6 ft 1 in,73,245,4.8,32.5,23,114,7.65,4.52,PHI,FB,FB,5,162
2004CraiTerr,2004,Craig Terrill,DT,Purdue,6 ft 2 in,74,290,5.21,26.5,28,100,7.39,4.1,SEA,DT,DT,6,189
2004Jeb Terr,2004,Jeb Terry,OG,North Carolina,6 ft 5 in,77,313,5.2,29,27,105,8.03,4.98,TAM,G,G,5,146
2004JoeyThom,2004,Joey Thomas,CB,Montana State,6 ft 1 in,73,195,4.44,38.5,17,122,6.82,3.88,GNB,DB,DB,3,70
2004ChriThom,2004,Chris Thompson,CB,Nicholls State,6 ft 0 in,72,189,4.5,35,12,117,7.09,4.14,JAX,DB,DB,5,150
2004ReggTorb,2004,Reggie Torbor,DE,Auburn,6 ft 2 in,74,254,4.65,34,16,120,7.48,4.46,NYG,LB,LB,4,97
2004SeanTuft,2004,Sean Tufts,OLB,Colorado,6 ft 4 in,76,242,4.61,34.5,21,118,6.94,3.94,CAR,LB,LB,6,196
2004MichTurn,2004,Michael Turner,RB,Northern Illinois,5 ft 10 in,70,237,4.49,31,22,114,7.5,4.15,SDG,RB,RB,5,154
2004MichWadd,2004,Michael Waddell,CB,North Carolina,5 ft 11 in,71,187,4.31,37.5,14,121,6.84,4.03,TEN,DB,DB,4,124
2004DonnWash,2004,Donnell Washington,DT,Clemson,6 ft 5 in,77,332,5,31,34,109,7.8,4.88,GNB,DT,DT,3,72
2004RashWash,2004,Rashad Washington,S,Kansas State,6 ft 2 in,74,223,4.61,34,14,116,7.06,4.02,NYJ,DB,DB,7,236
2004CourWats,2004,Courtney Watson,OLB,Notre Dame,6 ft 1 in,73,237,4.56,36.5,22,114,7.39,4.35,NOR,LB,LB,2,60
2004ScotWell,2004,Scott Wells,C,Tennessee,6 ft 2 in,74,300,5.3,31,31,109,7.56,4.35,GNB,G,G,7,251
2004CoreWill,2004,Corey Williams,DT,Arkansas State,6 ft 4 in,76,313,5.18,28,25,106,7.97,4.55,GNB,DT,DT,6,179
2004DemoWill,2004,Demorrio Williams,OLB,Nebraska,6 ft 1 in,73,232,4.52,37,16,125,7.02,4.11,ATL,LB,LB,4,101
2004KrisWils,2004,Kris Wilson,TE,Pittsburgh,6 ft 2 in,74,248,4.62,35,24,119,6.88,4.1,KAN,TE,TE,2,61
2004MarkWils,2004,Mark Wilson,OT,California,6 ft 7 in,79,314,5.36,28.5,24,108,7.53,4.49,WAS,TE,TE,5,151
2004QuinWils,2004,Quincy Wilson,RB,West Virginia,5 ft 9 in,69,225,4.6,33.5,26,118,7.68,4.36,ATL,RB,RB,7,219
2004DextWynn,2004,Dexter Wynn,CB,Colorado State,5 ft 9 in,69,175,4.49,39,13,123,6.7,3.9,PHI,DB,DB,6,192
2005AnthAlab,2005,Anthony Alabi,OT,TCU,6 ft 5 in,77,310,5.12,32.5,18,105,7.62,4.6,MIA,T,T,5,162
2005CalvArms,2005,Calvin Armstrong,OT,Washington State,6 ft 7 in,79,325,5.51,34,26,100,7.62,4.66,PHI,T,T,6,211
2005J.J.Arri,2005,J.J. Arrington,RB,California,5 ft 9 in,69,214,4.4,35,18,121,6.81,4.1,ARI,RB,RB,2,44
2005DaviBaas,2005,David Baas,OG,Michigan,6 ft 4 in,76,319,5.06,29.5,29,105,7.5,4.46,SFO,G,G,2,33
2005JonaBabi,2005,Jonathan Babineaux,DT,Iowa,6 ft 2 in,74,286,4.87,29.5,21,109,7.7,4.57,ATL,DE,DE,2,59
2005BillBaje,2005,Billy Bajema,TE,Oklahoma State,6 ft 5 in,77,261,4.74,31.5,16,113,7.05,4.25,SFO,TE,TE,7,249
2005KhalBarn,2005,Khalif Barnes,OT,Washington,6 ft 6 in,78,305,4.92,35,26,106,7.57,4.54,JAX,T,T,2,52
2005JordBeck,2005,Jordan Beck,OLB,Cal Poly,6 ft 2 in,74,233,4.6,41,25,128,7.11,4.1,ATL,LB,LB,3,90
2005Joe Berg,2005,Joe Berger,OT,Michigan Tech,6 ft 5 in,77,303,5.18,27,30,96,7.77,4.62,CAR,T,T,6,207
2005JustBeri,2005,Justin Beriault,S,Ball State,6 ft 3 in,75,204,4.52,39.5,14,132,6.92,3.8,DAL,DB,DB,6,208
2005DarrBlac,2005,Darryl Blackstock,OLB,Virginia,6 ft 3 in,75,247,4.7,39,25,126,7.05,4.29,ARI,LB,LB,3,95
2005NeheBrou,2005,Nehemiah Broughton,RB,Citadel,5 ft 11 in,71,250,4.59,30,25,108,7.54,4.28,WAS,FB,FB,7,222
2005JasoBrow,2005,Jason Brown,C,North Carolina,6 ft 3 in,75,313,5.4,30.5,23,105,7.72,4.51,BAL,C,C,4,124
2005RonnBrow,2005,Ronnie Brown,RB,Auburn,6 ft 0 in,72,233,4.43,34,18,117,7.1,4.08,MIA,RB,RB,1,2
2005AnthBrya,2005,Anthony Bryant,DT,Alabama,6 ft 3 in,75,337,5.06,31.5,23,106,7.8,4.68,TAM,DT,DT,6,178
2005Dan Buen,2005,Dan Buenning,OG,Wisconsin,6 ft 4 in,76,320,5.35,28,29,111,7.9,4.59,TAM,G,G,4,107
2005VincBurn,2005,Vincent Burns,DE,Kentucky,6 ft 0 in,72,267,4.84,35,25,122,7.24,4.41,IND,DE,DE,3,92
2005JeroCart,2005,Jerome Carter,S,Florida State,5 ft 11 in,71,220,4.47,35,21,121,7.18,4.04,STL,DB,DB,4,117
2005DeAnCobb,2005,DeAndra Cobb,RB,Michigan State,5 ft 10 in,70,196,4.49,34,17,118,7.13,4.25,ATL,RB,RB,6,201
2005NickColl,2005,Nick Collins,CB,Bethune-Cookman,5 ft 11 in,71,206,4.36,40,11,118,6.94,4.16,GNB,DB,DB,2,51
2005SeanCons,2005,Sean Considine,S,Iowa,6 ft 0 in,72,212,4.5,37,19,117,7.09,3.92,PHI,DB,DB,4,102
2005JuniCost,2005,Junius Coston,C,North Carolina A&T,6 ft 3 in,75,310,5.31,29.5,21,102,7.93,4.56,GNB,G,G,5,143
2005ChauDavi,2005,Chauncey Davis,DE,Florida State,6 ft 2 in,74,273,4.8,37,22,118,7.66,4.44,ATL,DE,DE,4,128
2005JoelDree,2005,Joel Dreessen,TE,Colorado State,6 ft 4 in,76,260,4.72,36,22,113,7.09,4.01,NYJ,TE,TE,6,198
2005AtiyElli,2005,Atiyyah Ellison,DT,Missouri,6 ft 4 in,76,305,5.07,27.5,25,103,8,4.79,CAR,DT,DT,3,89
2005AlfrFinc,2005,Alfred Fincher,ILB,Connecticut,6 ft 1 in,73,238,4.68,31.5,25,112,7.69,4.45,NOR,LB,LB,3,82
2005DomoFoxw,2005,Domonique Foxworth,CB,Maryland,5 ft 11 in,71,184,4.34,41,14,125,6.78,3.89,DEN,DB,DB,3,97
2005LionGate,2005,Lionel Gates,RB,Louisville,6 ft 0 in,72,222,4.6,36,23,121,7.17,4.1,BUF,RB,RB,7,236
2005JustGeis,2005,Justin Geisinger,OT,Vanderbilt,6 ft 4 in,76,322,5.38,25,34,95,7.87,4.62,BUF,G,G,6,197
2005EricGhia,2005,Eric Ghiaciuc,C,Central Michigan,6 ft 4 in,76,302,5.09,32,30,105,7.87,4.56,CIN,C,C,4,119
2005JustGree,2005,Justin Green,FB,Montana,5 ft 11 in,71,251,4.84,31,23,109,7.24,4.21,BAL,FB,FB,5,158
2005TyjuHagl,2005,Tyjuan Hagler,OLB,Cincinnati,6 ft 0 in,72,236,4.59,35.5,35,124,7.21,4.07,IND,LB,LB,5,173
2005GeofHang,2005,Geoff Hangartner,C,Texas A&M,6 ft 5 in,77,301,5.21,28.5,26,103,7.62,4.52,CAR,C,C,5,169
2005AnttHawt,2005,Anttaj Hawthorne,DT,Wisconsin,6 ft 3 in,75,321,5.23,27,21,100,8,4.69,OAK,DT,DT,6,175
2005KelvHayd,2005,Kelvin Hayden,CB,Illinois,5 ft 10 in,70,197,4.45,34,17,111,6.87,3.9,IND,DB,DB,2,60
2005JovaHaye,2005,Jovan Haye,DE,Vanderbilt,6 ft 2 in,74,284,4.74,34,33,110,7.38,4.35,CAR,DE,DE,6,189
2005MadiHedg,2005,Madison Hedgecock,FB,North Carolina,6 ft 3 in,75,266,4.87,32.5,29,108,7.41,4.24,STL,FB,FB,7,251
2005NoahHerr,2005,Noah Herron,RB,Northwestern,5 ft 11 in,71,224,4.6,31,17,108,6.95,3.97,PIT,RB,RB,7,244
2005ElliHobb,2005,Ellis Hobbs,CB,Iowa State,5 ft 9 in,69,192,4.45,42,12,124,6.8,4.07,NWE,DB,DB,3,84
2005DaveHoll,2005,Daven Holly,CB,Cincinnati,5 ft 10 in,70,192,4.39,39,15,115,7.16,4.08,SFO,DB,DB,7,215
2005MarlJack,2005,Marlin Jackson,CB,Michigan,6 ft 1 in,73,198,4.52,36,23,125,6.95,3.96,IND,DB,DB,1,29
2005TonyJack,2005,Tony Jackson,TE,Iowa,6 ft 2 in,74,266,4.75,33,23,113,7.5,4.48,SEA,TE,TE,6,196
2005BranJaco,2005,Brandon Jacobs,RB,Southern Illinois,6 ft 4 in,76,267,4.56,37,19,118,7.53,4.46,NYG,RB,RB,4,110
2005MarcJohn,2005,Marcus Johnson,OG,Mississippi,6 ft 6 in,78,321,5.45,27.5,21,104,7.71,4.71,MIN,G,G,2,49
2005ChriKemo,2005,Chris Kemoeatu,OG,Utah,6 ft 3 in,75,344,5.34,29,26,98,7.75,4.54,PIT,G,G,6,204
2005AdamKief,2005,Adam Kieft,OT,Central Michigan,6 ft 7 in,79,337,5.52,33,28,110,7.78,4.76,CIN,T,T,5,153
2005KharLong,2005,Khari Long,DE,Baylor,6 ft 4 in,76,257,4.74,38.5,27,121,7.22,4.07,KAN,DE,DE,6,199
2005DaniLope,2005,Daniel Loper,OT,Texas Tech,6 ft 6 in,78,306,5.3,32,14,101,7.74,4.68,TEN,T,T,5,150
2005LogaMank,2005,Logan Mankins,OG,Fresno State,6 ft 4 in,76,307,5.06,31.5,21,95,7.52,4.44,NWE,G,G,1,32
2005EvanMath,2005,Evan Mathis,OG,Alabama,6 ft 5 in,77,304,4.92,35.5,35,117,7.37,4.16,CAR,G,G,3,79
2005PeteMcMa,2005,Pete McMahon,OT,Iowa,6 ft 8 in,80,329,5.43,27,26,92,7.97,4.8,OAK,T,T,6,214
2005DaviMcMi,2005,David McMillan,DE,Kansas,6 ft 3 in,75,262,4.58,34,16,120,7.11,4.07,CLE,DE,DE,5,139
2005AdriMcPh,2005,Adrian McPherson,QB,Florida State,6 ft 3 in,75,218,4.71,34.5,22,128,6.93,4.08,NOR,QB,QB,5,152
2005RyanMoat,2005,Ryan Moats,RB,Louisiana Tech,5 ft 8 in,68,210,4.46,36,19,117,7.22,4.1,PHI,RB,RB,3,77
2005MikeMont,2005,Mike Montgomery,DE,Texas A&M,6 ft 5 in,77,276,5.05,34.5,19,115,7.38,4.32,GNB,DT,DT,6,180
2005EricMoor,2005,Eric Moore,DE,Florida State,6 ft 4 in,76,262,4.84,29.5,22,108,7.62,4.5,NYG,DE,DE,6,186
2005VernMore,2005,Vernand Morency,RB,Oklahoma State,5 ft 10 in,70,212,4.66,33.5,19,108,7.02,4.12,HOU,RB,RB,3,73
2005C.J.Mosl,2005,C.J. Mosley,DT,Missouri,6 ft 2 in,74,314,5.08,27.5,27,100,8.21,4.64,MIN,DT,DT,6,191
2005DougNien,2005,Doug Nienhuis,OG,Oregon State,6 ft 6 in,78,307,5.15,29.5,22,99,7.5,4.47,SEA,T,T,7,254
2005FranOmiy,2005,Frank Omiyale,OT,Tennessee Tech,6 ft 4 in,76,310,5.3,29.5,22,101,8.19,4.72,ATL,T,T,5,163
2005JereParq,2005,Jeremy Parquet,OT,Southern Miss,6 ft 7 in,79,323,5.31,29.5,17,94,7.95,4.8,KAN,T,T,7,238
2005KarlPaym,2005,Karl Paymah,CB,Washington State,6 ft 0 in,72,204,4.35,41.5,15,125,7.09,3.91,DEN,DB,DB,3,76
2005AlviPear,2005,Alvin Pearman,RB,Virginia,5 ft 9 in,69,208,4.63,34,24,114,7.06,4.08,JAX,RB,RB,4,127
2005AntoPerk,2005,Antonio Perkins,CB,Oklahoma,5 ft 11 in,71,190,4.49,40,10,126,7.17,4.07,CLE,DB,DB,4,103
2005KennPett,2005,Kenneth Pettway,OLB,Grambling State,6 ft 3 in,75,236,4.69,32.5,22,114,7.29,4.31,HOU,DE,DE,7,227
2005DaviPoll,2005,David Pollack,DE,Georgia,6 ft 2 in,74,265,4.75,37,25,120,6.86,3.9,CIN,LB,LB,1,17
2005BradPopp,2005,Brady Poppinga,DE,BYU,6 ft 3 in,75,259,4.59,35.5,26,110,7.27,4.38,GNB,LB,LB,4,125
2005SionPouh,2005,Sione Pouha,DT,Utah,6 ft 3 in,75,325,5.02,32.5,32,107,7.83,4.44,NYJ,DT,DT,3,88
2005KerrRhod,2005,Kerry Rhodes,S,Louisville,6 ft 2 in,74,209,4.56,42,12,123,6.94,4.12,NYJ,DB,DB,4,123
2005CarlRoge,2005,Carlos Rogers,CB,Auburn,6 ft 0 in,72,196,4.44,40.5,15,126,6.48,3.82,WAS,DB,DB,1,9
2005MichRoos,2005,Michael Roos,OT,East. Washington,6 ft 7 in,79,320,5.3,29,19,97,7.72,4.5,TEN,T,T,2,41
2005MattRoth,2005,Matt Roth,DE,Iowa,6 ft 4 in,76,278,4.81,32,26,112,7.65,4.36,MIA,DE,DE,2,46
2005BarrRuud,2005,Barrett Ruud,ILB,Nebraska,6 ft 2 in,74,241,4.75,34.5,25,112,7.22,3.94,TAM,LB,LB,2,36
2005Bo SScai,2005,Bo Scaife,TE,Texas,6 ft 3 in,75,249,4.75,32.5,24,114,7.21,4.12,TEN,TE,TE,6,179
2005AdamSewa,2005,Adam Seward,ILB,UNLV,6 ft 2 in,74,248,4.6,36.5,33,120,7.16,4.11,CAR,LB,LB,5,149
2005DarrShro,2005,Darrell Shropshire,DT,South Carolina,6 ft 2 in,74,301,4.87,34,25,116,7.54,4.31,ATL,DT,DT,7,241
2005Wes Sims,2005,Wes Sims,OT,Oklahoma,6 ft 5 in,77,318,5.39,28,26,108,7.68,4.43,SDG,G,G,6,177
2005AdamSnyd,2005,Adam Snyder,OG,Oregon,6 ft 5 in,77,316,5.34,28.5,21,93,7.83,4.83,SFO,T,T,3,94
2005ChriSpen,2005,Chris Spencer,C,Mississippi,6 ft 3 in,75,309,5.21,32,26,105,8.06,4.59,SEA,C,C,1,26
2005DarrSpro,2005,Darren Sproles,RB,Kansas State,5 ft 6 in,66,187,4.47,33,23,105,6.96,3.96,SDG,RB,RB,4,130
2005ScotStar,2005,Scott Starks,CB,Wisconsin,5 ft 8 in,68,172,4.37,43,13,137,6.99,3.9,JAX,DB,DB,3,87
2005BillSwan,2005,Bill Swancutt,DE,Oregon State,6 ft 4 in,76,270,5,34,23,113,7.35,4.24,DET,DE,DE,6,184
2005LofaTatu,2005,Lofa Tatupu,ILB,USC,6 ft 0 in,72,238,4.83,35,23,113,7.31,4.16,SEA,LB,LB,2,45
2005ClauTerr,2005,Claude Terrell,OG,New Mexico,6 ft 2 in,74,343,5.42,24.5,27,89,8.17,4.75,STL,G,G,4,134
2005MarvUnde,2005,Marviel Underwood,S,San Diego State,5 ft 10 in,70,205,4.45,38,19,118,7.12,4.21,GNB,DB,DB,4,115
2005JimmVerd,2005,Jimmy Verdon,DE,Arizona State,6 ft 3 in,75,280,5.02,29.5,18,105,7.89,4.53,NOR,DT,DT,7,232
2005RianWall,2005,Rian Wallace,OLB,Temple,6 ft 2 in,74,241,4.73,35.5,10,112,7.45,3.94,PIT,LB,LB,5,166
2005DeMaWare,2005,DeMarcus Ware,OLB,Troy,6 ft 4 in,76,251,4.56,38.5,27,122,6.83,4.07,DAL,LB,LB,1,11
2005JonaWels,2005,Jonathan Welsh,OLB,Wisconsin,6 ft 3 in,75,244,4.61,40.5,19,130,7.83,4.22,IND,DE,DE,5,148
2005CadiWill,2005,Cadillac Williams,RB,Auburn,5 ft 11 in,71,217,4.43,35.5,19,118,6.94,4.15,TAM,RB,RB,1,5
2005DarrWill,2005,Darrent Williams,CB,Oklahoma State,5 ft 9 in,69,176,4.3,39,16,124,6.97,3.96,DEN,DB,DB,2,56
2005ScotYoun,2005,Scott Young,OG,BYU,6 ft 4 in,76,312,5.08,35,43,115,7.46,4.37,PHI,G,G,5,172
2006TituAdam,2006,Titus Adams,DT,Nebraska,6 ft 3 in,75,306,5.07,30.5,15,103,7.49,4.54,NYJ,DT,DT,7,220
2006JoseAdda,2006,Joseph Addai,RB,LSU,5 ft 11 in,71,214,4.4,38.5,18,125,7.09,4.47,IND,RB,RB,1,30
2006VictAdey,2006,Victor Adeyanju,DE,Indiana,6 ft 4 in,76,274,4.86,32,22,112,7.37,4.41,STL,DE,DE,4,113
2006JasoAlle,2006,Jason Allen,S,Tennessee,6 ft 1 in,73,209,4.39,39.5,17,131,6.75,3.81,MIA,DB,DB,1,16
2006Jon Alst,2006,Jon Alston,OLB,Stanford,6 ft 1 in,73,223,4.5,40,30,132,6.9,4.13,STL,LB,LB,3,77
2006MarkAnde,2006,Mark Anderson,DE,Alabama,6 ft 4 in,76,254,4.62,42,20,127,6.95,4.22,CHI,DE,DE,5,159
2006WillAndr,2006,Willie Andrews,S,Baylor,5 ft 9 in,69,193,4.43,36.5,7,124,6.99,4.27,NWE,DB,DB,7,229
2006CharBenn,2006,Charles Bennett,DE,Clemson,6 ft 4 in,76,258,4.7,33.5,19,115,7.48,4.52,TAM,LB,LB,7,241
2006AntoBeth,2006,Antoine Bethea,S,Howard,5 ft 11 in,71,203,4.39,36.5,19,127,6.99,4.11,IND,DB,DB,6,207
2006DarnBing,2006,Darnell Bing,S,USC,6 ft 2 in,74,227,4.53,34,17,120,7.25,4.07,OAK,DB,DB,4,101
2006KeviBoot,2006,Kevin Boothe,OT,Cornell,6 ft 5 in,77,316,5.41,31.5,23,98,8.36,5.07,OAK,T,T,6,176
2006DaniBull,2006,Daniel Bullocks,S,Nebraska,6 ft 0 in,72,212,4.38,38,18,124,6.91,4.16,DET,DB,DB,2,40
2006RashButl,2006,Rashad Butler,OT,Miami (FL),6 ft 5 in,77,293,5.3,28,16,106,7.9,4.55,CAR,T,T,3,89
2006BriaCalh,2006,Brian Calhoun,RB,Wisconsin,5 ft 9 in,69,201,4.57,31.5,18,124,7.05,4.2,DET,RB,RB,3,74
2006ChriChes,2006,Chris Chester,C,Oklahoma,6 ft 3 in,75,303,4.83,31.5,27,106,7.31,4.5,BAL,G,G,2,56
2006JeroClar,2006,Jeromey Clary,OT,Kansas State,6 ft 6 in,78,309,5.28,26,24,102,7.8,4.63,SDG,T,T,6,187
2006BarrCofi,2006,Barry Cofield,DT,Northwestern,6 ft 4 in,76,304,4.95,34,35,105,7.43,4.35,NYG,DT,DT,4,124
2006DaryColl,2006,Daryn Colledge,OT,Boise State,6 ft 4 in,76,299,5.05,32.5,21,110,7.43,4.58,GNB,T,T,2,47
2006MarqCols,2006,Marques Colston,WR,Hofstra,6 ft 5 in,77,224,4.5,37,16,123,6.94,4.43,NOR,WR,WR,7,252
2006RyanCook,2006,Ryan Cook,OT,New Mexico,6 ft 7 in,79,328,5.47,26.5,28,97,7.93,4.66,MIN,C,C,2,51
2006OwenDani,2006,Owen Daniels,TE,Wisconsin,6 ft 3 in,75,253,4.65,34.5,23,114,6.87,4.1,HOU,TE,TE,4,98
2006P.J.Dani,2006,P.J. Daniels,RB,Georgia Tech,5 ft 10 in,70,214,4.64,33,21,116,7.13,4.4,BAL,RB,RB,4,132
2006VernDavi,2006,Vernon Davis,TE,Maryland,6 ft 3 in,75,254,4.38,42,33,128,7,4.17,SFO,TE,TE,1,6
2006CharDavi,2006,Charles Davis,TE,Purdue,6 ft 5 in,77,263,4.87,31.5,27,108,7.53,4.37,PIT,TE,TE,5,167
2006Tim Dobb,2006,Tim Dobbins,ILB,Iowa State,6 ft 1 in,73,246,4.59,35.5,23,110,7.25,4.39,SDG,LB,LB,5,151
2006ReedDoug,2006,Reed Doughty,S,Northern Colorado,6 ft 0 in,72,209,4.65,37,15,121,6.66,4.17,WAS,DB,DB,6,173
2006DustDvor,2006,Dusty Dvoracek,DT,Oklahoma,6 ft 3 in,75,306,5.01,34,31,110,7.62,4.35,CHI,DT,DT,3,73
2006Ray Edwa,2006,Ray Edwards,DE,Purdue,6 ft 5 in,77,273,4.81,39,30,114,7.71,4.57,MIN,DE,DE,4,127
2006KeitElli,2006,Keith Ellison,OLB,Oregon State,6 ft 1 in,73,235,4.76,32.5,24,115,7.22,4.16,BUF,LB,LB,6,178
2006GregEsli,2006,Greg Eslinger,C,Minnesota,6 ft 3 in,75,292,5.13,30,28,101,7.59,4.68,DEN,C,C,6,198
2006JahrEvan,2006,Jahri Evans,OT,Texas A&M,6 ft 4 in,76,316,5.25,27,20,95,7.97,4.8,NOR,T,T,4,108
2006AnthFasa,2006,Anthony Fasano,TE,Notre Dame,6 ft 4 in,76,259,4.72,33.5,19,112,6.94,4.34,DAL,TE,TE,2,53
2006OmarGait,2006,Omar Gaither,OLB,Tennessee,6 ft 1 in,73,234,4.78,37,23,116,7.31,4.28,PHI,LB,LB,5,168
2006ChriGoco,2006,Chris Gocong,DE,Cal Poly,6 ft 2 in,74,263,4.7,38.5,28,123,7.05,4.08,PHI,DE,DE,3,71
2006KedrGols,2006,Kedric Golston,DT,Georgia,6 ft 4 in,76,300,4.88,33,31,111,7.6,4.45,WAS,DT,DT,6,196
2006ChadGree,2006,Chad Greenway,OLB,Iowa,6 ft 2 in,74,242,4.76,33.5,16,117,7,4.22,MIN,LB,LB,1,17
2006CedrGrif,2006,Cedric Griffin,S,Texas,6 ft 0 in,72,199,4.51,35.5,17,125,6.84,4.1,MIN,DB,DB,2,48
2006ParyHara,2006,Parys Haralson,DE,Tennessee,6 ft 1 in,73,253,4.8,32,24,115,7.37,4.26,SFO,DE,DE,5,140
2006JeroHarr,2006,Jerome Harrison,RB,Washington State,5 ft 9 in,69,201,4.47,34.5,19,124,6.77,4.07,CLE,RB,RB,5,145
2006JasoHatc,2006,Jason Hatcher,DE,Grambling State,6 ft 6 in,78,284,4.82,35.5,28,113,7.67,4.49,DAL,DE,DE,3,92
2006A.J.Hawk,2006,A.J. Hawk,OLB,Ohio State,6 ft 1 in,73,248,4.59,40,24,115,6.82,3.96,GNB,LB,LB,1,5
2006ThomHowa,2006,Thomas Howard,OLB,Texas-El Paso,6 ft 3 in,75,239,4.42,39,21,124,6.96,4.28,OAK,LB,LB,2,38
2006CedrHume,2006,Cedric Humes,RB,Virginia Tech,6 ft 1 in,73,227,4.62,30.5,18,106,7.07,4.22,PIT,RB,RB,7,240
2006D'QwJack,2006,D'Qwell Jackson,ILB,Maryland,6 ft 0 in,72,230,4.73,37,19,116,7.05,4.36,CLE,LB,LB,2,34
2006TarvJack,2006,Tarvaris Jackson,QB,Arkansas,6 ft 2 in,74,226,4.69,31.5,22,107,7.4,4.38,MIN,QB,QB,2,64
2006Max Jean,2006,Max Jean-Gilles,OG,Georgia,6 ft 4 in,76,355,5.48,24.5,27,95,8.56,5.08,PHI,G,G,4,99
2006JuliJenk,2006,Julian Jenkins,DE,Stanford,6 ft 4 in,76,277,5.03,34.5,25,110,7.11,4.23,TAM,DE,DE,5,156
2006BranJohn,2006,Brandon Johnson,OLB,Louisville,6 ft 5 in,77,228,4.44,37,11,118,7.17,4.34,ARI,LB,LB,5,142
2006MaurJone,2006,Maurice Jones-Drew,RB,UCLA,5 ft 7 in,67,207,4.39,36,18,116,7.08,4.38,JAX,RB,RB,2,60
2006JohnJose,2006,Johnathan Joseph,CB,South Carolina,5 ft 11 in,71,193,4.31,37,15,123,6.92,4.23,CIN,DB,DB,1,24
2006FredKeia,2006,Freddy Keiaho,ILB,San Diego State,5 ft 11 in,71,224,4.68,36,15,113,7.01,4.12,IND,LB,LB,3,94
2006JeffKing,2006,Jeff King,TE,Virginia Tech,6 ft 5 in,77,245,4.83,32.5,21,109,6.99,4.09,CAR,TE,TE,5,155
2006MathKiwa,2006,Mathias Kiwanuka,DE,Boston Col.,6 ft 6 in,78,266,4.7,32,17,120,7.27,4.13,NYG,DE,DE,1,32
2006Joe Klop,2006,Joe Klopfenstein,TE,Colorado,6 ft 6 in,78,255,4.63,36,27,112,7.39,4.21,STL,TE,TE,2,46
2006ChriKupe,2006,Chris Kuper,OG,North Dakota,6 ft 4 in,76,301,5.1,30,24,109,7.59,4.6,DEN,G,G,5,161
2006RyanLaCa,2006,Ryan LaCasse,DE,Syracuse,6 ft 2 in,74,257,4.62,34,34,113,7.25,4.3,BAL,LB,LB,7,219
2006MannLaws,2006,Manny Lawson,OLB,North Carolina State,6 ft 5 in,77,241,4.43,39.5,23,124,6.9,4.18,SFO,DE,DE,1,22
2006JonaLewi,2006,Jonathan Lewis,DT,Virginia Tech,6 ft 1 in,73,309,4.97,33.5,24,111,7.4,4.4,ARI,DT,DT,6,177
2006MarcLewi,2006,Marcedes Lewis,TE,UCLA,6 ft 6 in,78,261,4.8,37,23,118,7.24,4.82,JAX,TE,TE,1,28
2006CalvLowr,2006,Calvin Lowry,S,Penn State,5 ft 11 in,71,200,4.54,36,15,120,7.16,4.2,TEN,DB,DB,4,102
2006WaliLund,2006,Wali Lundy,RB,Virginia,5 ft 11 in,71,214,4.48,35,18,111,6.99,4.36,HOU,RB,RB,6,170
2006DeucLutu,2006,Deuce Lutui,OG,USC,6 ft 4 in,76,334,5.35,28,26,97,8.04,4.76,ARI,G,G,2,41
2006NickMang,2006,Nick Mangold,C,Ohio State,6 ft 4 in,76,300,5.05,27.5,24,104,7.47,4.36,NYJ,C,C,1,29
2006DaniMann,2006,Danieal Manning,CB,Abilene Christian,5 ft 11 in,71,202,4.48,39,17,123,7.23,4.07,CHI,DB,DB,2,42
2006RichMars,2006,Richard Marshall,CB,Fresno State,5 ft 11 in,71,189,4.42,37,12,129,6.65,4.16,CAR,DB,DB,2,58
2006DerrMart,2006,Derrick Martin,CB,Wyoming,5 ft 10 in,70,202,4.5,40,17,127,6.72,3.95,BAL,DB,DB,6,208
2006FredMatu,2006,Fred Matua,OG,USC,6 ft 2 in,74,306,5,24.5,28,93,7.87,4.76,DET,G,G,7,217
2006JohnMcCa,2006,John McCargo,DT,North Carolina State,6 ft 1 in,73,302,5.15,30.5,25,110,7.79,4.48,BUF,DT,DT,1,26
2006StanMcCl,2006,Stanley McClover,DE,Auburn,6 ft 2 in,74,262,4.7,39,19,114,7.87,4.5,CAR,DE,DE,7,237
2006PaulMcQu,2006,Paul McQuistan,OT,Weber State,6 ft 6 in,78,312,5.07,29.5,28,110,7.72,4.62,OAK,T,T,3,69
2006GarrMill,2006,Garrett Mills,FB,Tulsa,6 ft 1 in,73,241,4.64,35.5,23,111,6.81,4.05,NWE,FB,FB,4,106
2006JereMinc,2006,Jeremy Mincey,DE,Florida,6 ft 3 in,75,259,4.76,33.5,27,116,6.99,4.25,NWE,DE,DE,6,191
2006DeMaMint,2006,DeMario Minter,CB,Georgia,5 ft 11 in,71,190,4.52,38.5,10,131,6.87,4.1,CLE,DB,DB,5,152
2006WillMont,2006,Will Montgomery,C,Virginia Tech,6 ft 3 in,75,312,5.12,29.5,35,104,7.4,4.43,CAR,G,G,7,234
